测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_rsyslog_abnormal_template,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_abnormal_template/2023-09-04-15_20_37.log,
,oe_test_rsyslog_function_attribute,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_function_attribute/2023-09-04-15_21_45.log,
,oe_test_rsyslog_function_discard,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_function_discard/2023-09-04-15_22_43.log,
,oe_test_rsyslog_function_facility,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_function_facility/2023-09-04-15_23_08.log,
,oe_test_rsyslog_function_httpd,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_function_httpd/2023-09-04-15_24_27.log,
,oe_test_rsyslog_function_imfile,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_function_imfile/2023-09-04-15_27_02.log,
,oe_test_rsyslog_function_priority,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_function_priority/2023-09-04-15_30_31.log,
,oe_test_rsyslog_function_rainerscript,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_function_rainerscript/2023-09-04-15_31_38.log,
,oe_test_rsyslog_function_relp,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_function_relp/2023-09-04-15_31_59.log,
,oe_test_rsyslog_function_shell,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_function_shell/2023-09-04-15_34_10.log,
,oe_test_rsyslog_function_tcp,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_function_tcp/2023-09-04-16_04_21.log,
,oe_test_rsyslog_function_tcp_firewall,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_function_tcp_firewall/2023-09-04-16_05_42.log,
,oe_test_rsyslog_function_template,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_function_template/2023-09-04-16_06_53.log,
,oe_test_rsyslog_function_udp,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_function_udp/2023-09-04-16_07_23.log,
,oe_test_rsyslog_function_wildcard,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_function_wildcard/2023-09-04-16_08_19.log,
,oe_test_rsyslog_parameter01,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_parameter01/2023-09-04-16_08_57.log,
,oe_test_rsyslog_parameter02,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_parameter02/2023-09-04-16_09_27.log,
,oe_test_rsyslog_parameter03,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_parameter03/2023-09-04-16_09_54.log,
,oe_test_rsyslog_parameter04,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_parameter04/2023-09-04-16_40_03.log,
,oe_test_rsyslog_reliability_lenght,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_reliability_lenght/2023-09-04-16_40_27.log,
,oe_test_rsyslog_reliability_network,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_reliability_network/2023-09-04-16_41_25.log,
,oe_test_rsyslog_reliability_restart,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_reliability_restart/2023-09-04-17_11_44.log,
,oe_test_rsyslog_reliability_tcp,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_reliability_tcp/2023-09-04-17_13_59.log,
,oe_test_service_rsyslog,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_service_rsyslog/2023-09-04-17_15_40.log,
systemd,oe_test_service_dbus-org.freedesktop.import1,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_dbus-org.freedesktop.import1/2023-09-04-15_50_05.log,
,oe_test_service_dbus-org.freedesktop.login1,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_dbus-org.freedesktop.login1/2023-09-04-15_53_10.log,
,oe_test_service_dbus-org.freedesktop.portable1,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_dbus-org.freedesktop.portable1/2023-09-04-15_55_58.log,
,oe_test_service_initrd-switch-root,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_initrd-switch-root/2023-09-04-16_00_30.log,
,oe_test_service_quotaon,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_quotaon/2023-09-04-16_02_54.log,
,oe_test_service_system-update-cleanup,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_system-update-cleanup/2023-09-04-16_51_27.log,
,oe_test_service_systemd-ask-password-wall,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-ask-password-wall/2023-09-04-16_07_49.log,
,oe_test_service_systemd-boot-check-no-failures,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-boot-check-no-failures/2023-09-04-16_09_09.log,
,oe_test_service_systemd-fsck-root,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-fsck-root/2023-09-04-16_13_49.log,
,oe_test_service_systemd-importd,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-importd/2023-09-04-16_16_57.log,
,oe_test_service_systemd-initctl,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-initctl/2023-09-04-16_19_29.log,
,oe_test_service_systemd-journal-gatewayd,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-journal-gatewayd/2023-09-04-16_22_45.log,
,oe_test_service_systemd-journal-remote,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-journal-remote/2023-09-04-16_24_44.log,
,oe_test_service_systemd-journal-upload,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-journal-upload/2023-09-04-16_27_00.log,
,oe_test_service_systemd-journald,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-journald/2023-09-04-16_21_08.log,
,oe_test_service_systemd-logind,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-logind/2023-09-04-16_30_41.log,
,oe_test_service_systemd-network-generator,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-network-generator/2023-09-04-16_36_11.log,
,oe_test_service_systemd-networkd-wait-online,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-networkd-wait-online/2023-09-04-16_35_19.log,
,oe_test_service_systemd-networkd,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-networkd/2023-09-04-16_34_22.log,
,oe_test_service_systemd-portabled,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-portabled/2023-09-04-16_36_43.log,
,oe_test_service_systemd-quotacheck,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-quotacheck/2023-09-04-16_38_02.log,
,oe_test_service_systemd-resolved,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-resolved/2023-09-04-16_40_16.log,
,oe_test_service_systemd-sysext,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-sysext/2023-09-04-18_01_02.log,
,oe_test_service_systemd-timesyncd,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-timesyncd/2023-09-04-16_44_02.log,
,oe_test_service_systemd-udevd,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-udevd/2023-09-04-16_46_53.log,
,oe_test_service_systemd-userdbd,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-userdbd/2023-09-04-18_01_44.log,
,oe_test_service_systemd-vconsole-setup,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_service_systemd-vconsole-setup/2023-09-04-16_50_36.log,
,oe_test_socket_syslog,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_socket_syslog/2023-09-04-17_21_38.log,
,oe_test_socket_systemd-journal-gatewayd,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_socket_systemd-journal-gatewayd/2023-09-04-17_26_37.log,
,oe_test_socket_systemd-journal-remote,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_socket_systemd-journal-remote/2023-09-04-17_28_17.log,
,oe_test_socket_systemd-journald-audit,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_socket_systemd-journald-audit/2023-09-04-17_23_48.log,
,oe_test_socket_systemd-journald-dev-log,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_socket_systemd-journald-dev-log/2023-09-04-17_24_54.log,
,oe_test_socket_systemd-networkd,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_socket_systemd-networkd/2023-09-04-17_29_56.log,
,oe_test_socket_systemd-rfkill,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_socket_systemd-rfkill/2023-09-04-17_30_45.log,
,oe_test_socket_systemd-userdbd,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_socket_systemd-userdbd/2023-09-04-18_02_24.log,
,oe_test_target_cryptsetup-pre,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_target_cryptsetup-pre/2023-09-04-17_34_06.log,
,oe_test_target_cryptsetup,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_target_cryptsetup/2023-09-04-17_34_26.log,
,oe_test_target_machines,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_target_machines/2023-09-04-17_43_49.log,
,oe_test_target_reboot,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_target_reboot/2023-09-04-17_48_06.log,
,oe_test_target_remote-cryptsetup,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_target_remote-cryptsetup/2023-09-04-17_48_31.log,
,oe_test_target_remote-fs,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_target_remote-fs/2023-09-04-17_49_40.log,
,oe_test_target_remote-veritysetup,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_target_remote-veritysetup/2023-09-04-18_03_15.log,
,oe_test_target_usb-gadget,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_target_usb-gadget/2023-09-04-18_03_54.log,
,oe_test_target_veritysetup-pre,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_target_veritysetup-pre/2023-09-04-18_05_13.log,
,oe_test_target_veritysetup,fail,./oe-rv2309/mugen-riscv_v2/logs/systemd/oe_test_target_veritysetup/2023-09-04-18_04_35.log,
