测试套/软件包名,测试用例名,状态,与23RC1对比,日志文件,原因
,oe_test_service_systemd-networkd-wait-online,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-networkd-wait-online/2023-10-12-08_53_24.log,Unit systemd-networkd-wait-online.service not found.
,oe_test_service_systemd-portabled,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-portabled/2023-10-12-08_54_09.log,Assertion failed for Switch Root.
,oe_test_service_systemd-quotacheck,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-quotacheck/2023-10-12-08_54_57.log,Unit systemd-quotacheck.service not found.
,oe_test_service_systemd-resolved,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-resolved/2023-10-12-08_56_29.log,Unit systemd-resolved.service not found.
,oe_test_service_systemd-sysext,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-sysext/2023-10-12-09_31_42.log,x86 fail
,oe_test_service_systemd-time-wait-sync,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-time-wait-sync/2023-10-12-08_59_24.log,Unit systemd-time-wait-sync.service not found.
,oe_test_service_systemd-timesyncd,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-timesyncd/2023-10-12-08_58_53.log,Unit systemd-timesyncd.service not found.
,oe_test_service_systemd-udevd,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-udevd/2023-10-12-09_00_39.log,systemd enable后找不到对应文件
,oe_test_service_systemd-userdbd,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-userdbd/2023-10-12-09_32_14.log,x86 fail
,oe_test_service_systemd-vconsole-setup,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-vconsole-setup/2023-10-12-09_03_06.log,测试过程中出现错误log
,oe_test_socket_systemd-journal-gatewayd,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_socket_systemd-journal-gatewayd/2023-10-12-09_09_14.log,源中无systemd-journal-remote
,oe_test_socket_systemd-journal-remote,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_socket_systemd-journal-remote/2023-10-12-09_10_08.log,源中无systemd-journal-remote
,oe_test_socket_systemd-journald-dev-log,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_socket_systemd-journald-dev-log/2023-10-12-09_08_15.log,restart fail
,oe_test_socket_systemd-networkd,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_socket_systemd-networkd/2023-10-12-09_11_02.log,Unit systemd-networkd.socket not found.
,oe_test_socket_systemd-rfkill,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_socket_systemd-rfkill/2023-10-12-09_11_33.log,Unit systemd-rfkill.socket not found.
,oe_test_socket_systemd-userdbd,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_socket_systemd-userdbd/2023-10-12-09_32_46.log,x86 fail
,oe_test_target_cryptsetup,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_cryptsetup/2023-10-12-09_14_00.log,x86 fail
,oe_test_target_cryptsetup-pre,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_cryptsetup-pre/2023-10-12-09_13_50.log,x86 fail
,oe_test_target_machines,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_machines/2023-10-12-09_20_03.log,x86 fail
,oe_test_target_remote-cryptsetup,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_remote-cryptsetup/2023-10-12-09_22_57.log,x86 fail
,oe_test_target_remote-veritysetup,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_remote-veritysetup/2023-10-12-09_33_25.log,x86 fail
,oe_test_target_usb-gadget,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_usb-gadget/2023-10-12-09_33_57.log,x86 fail
,oe_test_target_veritysetup,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_veritysetup/2023-10-12-09_34_28.log,x86 fail
,oe_test_target_veritysetup-pre,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_veritysetup-pre/2023-10-12-09_34_59.log,x86 fail
,oe_test_service_systemd-modules-load,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-modules-load/2023-10-12-08_52_44.log,None
,oe_test_socket_systemd-journald-audit,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_socket_systemd-journald-audit/2023-10-12-09_07_43.log,None
,oe_test_target_initrd-switch-root,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_initrd-switch-root/2023-10-12-09_19_03.log,None
,oe_test_service_console-getty,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_console-getty/2023-10-12-08_28_12.log,None
,oe_test_service_dbus-org.freedesktop.hostname1,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_dbus-org.freedesktop.hostname1/2023-10-12-08_28_43.log,None
,oe_test_service_dbus-org.freedesktop.locale1,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_dbus-org.freedesktop.locale1/2023-10-12-08_30_46.log,None
,oe_test_service_dbus-org.freedesktop.machine1,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_dbus-org.freedesktop.machine1/2023-10-12-08_31_42.log,None
,oe_test_service_dbus-org.freedesktop.timedate1,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_dbus-org.freedesktop.timedate1/2023-10-12-08_33_37.log,None
,oe_test_service_debug-shell,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_debug-shell/2023-10-12-08_34_05.log,None
,oe_test_service_emergency,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_emergency/2023-10-12-09_31_26.log,None
,oe_test_service_hwclock-save,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_hwclock-save/2023-10-12-08_34_36.log,None
,oe_test_service_initrd-cleanup,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_initrd-cleanup/2023-10-12-08_35_09.log,None
,oe_test_service_initrd-parse-etc,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_initrd-parse-etc/2023-10-12-08_35_19.log,None
,oe_test_service_initrd-udevadm-cleanup-db,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_initrd-udevadm-cleanup-db/2023-10-12-08_35_38.log,None
,oe_test_service_kmod-static-nodes,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_kmod-static-nodes/2023-10-12-08_35_48.log,None
,oe_test_service_ldconfig,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_ldconfig/2023-10-12-08_36_14.log,None
,oe_test_service_rc-local,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_rc-local/2023-10-12-08_37_19.log,None
,oe_test_service_rescue,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_rescue/2023-10-12-08_37_48.log,None
,oe_test_service_system-update-cleanup,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_system-update-cleanup/2023-10-12-09_03_41.log,None
,oe_test_service_systemd-ask-password-console,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-ask-password-console/2023-10-12-08_38_14.log,None
,oe_test_service_systemd-ask-password-wall,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-ask-password-wall/2023-10-12-08_38_41.log,None
,oe_test_service_systemd-binfmt,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-binfmt/2023-10-12-08_39_07.log,None
,oe_test_service_systemd-bless-boot,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-bless-boot/2023-10-12-08_39_15.log,None
,oe_test_service_systemd-boot-system-token,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-boot-system-token/2023-10-12-08_41_45.log,None
,oe_test_service_systemd-exit,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-exit/2023-10-12-08_41_53.log,None
,oe_test_service_systemd-firstboot,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-firstboot/2023-10-12-08_42_01.log,None
,oe_test_service_systemd-halt,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-halt/2023-10-12-08_42_18.log,None
,oe_test_service_systemd-hibernate,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-hibernate/2023-10-12-08_42_27.log,None
,oe_test_service_systemd-hostnamed,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-hostnamed/2023-10-12-08_42_35.log,None
,oe_test_service_systemd-hwdb-update,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-hwdb-update/2023-10-12-08_43_03.log,None
,oe_test_service_systemd-hybrid-sleep,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-hybrid-sleep/2023-10-12-08_43_39.log,None
,oe_test_service_systemd-journal-catalog-update,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-journal-catalog-update/2023-10-12-08_46_13.log,None
,oe_test_service_systemd-journal-flush,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-journal-flush/2023-10-12-08_47_08.log,None
,oe_test_service_systemd-journald,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-journald/2023-10-12-08_46_40.log,None
,oe_test_service_systemd-kexec,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-kexec/2023-10-12-08_50_24.log,None
,oe_test_service_systemd-localed,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-localed/2023-10-12-08_50_32.log,None
,oe_test_service_systemd-machine-id-commit,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-machine-id-commit/2023-10-12-08_52_36.log,None
,oe_test_service_systemd-machined,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-machined/2023-10-12-08_51_28.log,None
,oe_test_service_systemd-poweroff,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-poweroff/2023-10-12-08_54_41.log,None
,oe_test_service_systemd-pstore,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-pstore/2023-10-12-08_54_49.log,None
,oe_test_service_systemd-random-seed,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-random-seed/2023-10-12-08_55_28.log,None
,oe_test_service_systemd-reboot,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-reboot/2023-10-12-08_55_55.log,None
,oe_test_service_systemd-remount-fs,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-remount-fs/2023-10-12-08_56_03.log,None
,oe_test_service_systemd-rfkill,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-rfkill/2023-10-12-08_57_01.log,None
,oe_test_service_systemd-suspend,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-suspend/2023-10-12-08_57_15.log,None
,oe_test_service_systemd-suspend-then-hibernate,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-suspend-then-hibernate/2023-10-12-08_57_24.log,None
,oe_test_service_systemd-sysctl,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-sysctl/2023-10-12-08_57_32.log,None
,oe_test_service_systemd-sysusers,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-sysusers/2023-10-12-08_57_58.log,None
,oe_test_service_systemd-timedated,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-timedated/2023-10-12-08_58_25.log,None
,oe_test_service_systemd-tmpfiles-clean,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-tmpfiles-clean/2023-10-12-08_59_55.log,None
,oe_test_service_systemd-tmpfiles-setup,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-tmpfiles-setup/2023-10-12-09_00_31.log,None
,oe_test_service_systemd-tmpfiles-setup-dev,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-tmpfiles-setup-dev/2023-10-12-09_00_04.log,None
,oe_test_service_systemd-udev-settle,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-udev-settle/2023-10-12-09_01_08.log,None
,oe_test_service_systemd-udev-trigger,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-udev-trigger/2023-10-12-09_01_35.log,None
,oe_test_service_systemd-update-done,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-update-done/2023-10-12-09_01_43.log,None
,oe_test_service_systemd-update-utmp,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-update-utmp/2023-10-12-09_02_13.log,None
,oe_test_service_systemd-update-utmp-runlevel,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-update-utmp-runlevel/2023-10-12-09_02_05.log,None
,oe_test_service_systemd-user-sessions,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-user-sessions/2023-10-12-09_02_40.log,None
,oe_test_service_systemd-volatile-root,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_service_systemd-volatile-root/2023-10-12-09_03_33.log,None
,oe_test_socket_syslog,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_socket_syslog/2023-10-12-09_06_19.log,None
,oe_test_socket_systemd-coredump,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_socket_systemd-coredump/2023-10-12-09_06_52.log,None
,oe_test_socket_systemd-initctl,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_socket_systemd-initctl/2023-10-12-09_07_18.log,None
,oe_test_socket_systemd-journald,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_socket_systemd-journald/2023-10-12-09_08_46.log,None
,oe_test_socket_systemd-udevd-control,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_socket_systemd-udevd-control/2023-10-12-09_12_04.log,None
,oe_test_socket_systemd-udevd-kernel,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_socket_systemd-udevd-kernel/2023-10-12-09_12_31.log,None
,oe_test_target_basic,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_basic/2023-10-12-09_12_58.log,None
,oe_test_target_boot-complete,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_boot-complete/2023-10-12-09_13_24.log,None
,oe_test_target_ctrl-alt-del,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_ctrl-alt-del/2023-10-12-09_14_31.log,None
,oe_test_target_default,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_default/2023-10-12-09_14_39.log,None
,oe_test_target_emergency,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_emergency/2023-10-12-09_31_34.log,None
,oe_test_target_exit,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_exit/2023-10-12-09_15_12.log,None
,oe_test_target_final,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_final/2023-10-12-09_15_30.log,None
,oe_test_target_first-boot-complete,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_first-boot-complete/2023-10-12-09_33_17.log,None
,oe_test_target_getty,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_getty/2023-10-12-09_16_05.log,None
,oe_test_target_getty-pre,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_getty-pre/2023-10-12-09_15_39.log,None
,oe_test_target_graphical,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_graphical/2023-10-12-09_16_31.log,None
,oe_test_target_halt,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_halt/2023-10-12-09_16_58.log,None
,oe_test_target_hibernate,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_hibernate/2023-10-12-09_17_16.log,None
,oe_test_target_hybrid-sleep,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_hybrid-sleep/2023-10-12-09_17_25.log,None
,oe_test_target_initrd,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_initrd/2023-10-12-09_18_55.log,None
,oe_test_target_initrd-fs,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_initrd-fs/2023-10-12-09_17_34.log,None
,oe_test_target_initrd-root-device,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_initrd-root-device/2023-10-12-09_18_01.log,None
,oe_test_target_initrd-root-fs,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_initrd-root-fs/2023-10-12-09_18_28.log,None
,oe_test_target_kexec,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_kexec/2023-10-12-09_19_11.log,None
,oe_test_target_local-fs,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_local-fs/2023-10-12-09_19_38.log,None
,oe_test_target_local-fs-pre,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_local-fs-pre/2023-10-12-09_19_30.log,None
,oe_test_target_multi-user,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_multi-user/2023-10-12-09_20_35.log,None
,oe_test_target_network,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_network/2023-10-12-09_21_35.log,None
,oe_test_target_network-online,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_network-online/2023-10-12-09_21_02.log,None
,oe_test_target_network-pre,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_network-pre/2023-10-12-09_21_27.log,None
,oe_test_target_nss-lookup,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_nss-lookup/2023-10-12-09_21_44.log,None
,oe_test_target_nss-user-lookup,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_nss-user-lookup/2023-10-12-09_21_52.log,None
,oe_test_target_paths,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_paths/2023-10-12-09_22_00.log,None
,oe_test_target_poweroff,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_poweroff/2023-10-12-09_22_26.log,None
,oe_test_target_reboot,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_reboot/2023-10-12-09_22_45.log,None
,oe_test_target_remote-fs,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_remote-fs/2023-10-12-09_23_38.log,None
,oe_test_target_remote-fs-pre,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_remote-fs-pre/2023-10-12-09_23_30.log,None
,oe_test_target_rescue,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_rescue/2023-10-12-09_24_07.log,None
,oe_test_target_rpcbind,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_rpcbind/2023-10-12-09_24_33.log,None
,oe_test_target_runlevel0,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_runlevel0/2023-10-12-09_24_41.log,None
,oe_test_target_runlevel1,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_runlevel1/2023-10-12-09_24_55.log,None
,oe_test_target_runlevel2,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_runlevel2/2023-10-12-09_25_22.log,None
,oe_test_target_runlevel3,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_runlevel3/2023-10-12-09_25_47.log,None
,oe_test_target_runlevel4,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_runlevel4/2023-10-12-09_26_13.log,None
,oe_test_target_runlevel5,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_runlevel5/2023-10-12-09_26_39.log,None
,oe_test_target_runlevel6,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_runlevel6/2023-10-12-09_27_06.log,None
,oe_test_target_shutdown,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_shutdown/2023-10-12-09_27_14.log,None
,oe_test_target_sigpwr,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_sigpwr/2023-10-12-09_27_23.log,None
,oe_test_target_sleep,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_sleep/2023-10-12-09_27_49.log,None
,oe_test_target_slices,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_slices/2023-10-12-09_27_58.log,None
,oe_test_target_sockets,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_sockets/2023-10-12-09_28_24.log,None
,oe_test_target_suspend,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_suspend/2023-10-12-09_28_49.log,None
,oe_test_target_suspend-then-hibernate,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_suspend-then-hibernate/2023-10-12-09_28_58.log,None
,oe_test_target_swap,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_swap/2023-10-12-09_29_07.log,None
,oe_test_target_sysinit,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_sysinit/2023-10-12-09_29_33.log,None
,oe_test_target_system-update,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_system-update/2023-10-12-09_30_10.log,None
,oe_test_target_system-update-pre,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_system-update-pre/2023-10-12-09_30_02.log,None
,oe_test_target_time-set,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_time-set/2023-10-12-09_31_02.log,None
,oe_test_target_time-sync,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_time-sync/2023-10-12-09_31_10.log,None
,oe_test_target_timers,success,same,./oe-rv2309/mugen-riscv_rc5/logs/systemd/oe_test_target_timers/2023-10-12-09_30_36.log,None
