测试套/软件包名,测试用例名,状态,与2303对比,日志文件,原因
,oe_test_gcc_001,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_gcc_001/2023-08-08-14_01_15.log,None
,oe_test_hdparm,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_hdparm/2023-08-08-10_29_32.log,None
,oe_test_ifconfig_ipv6_01,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ifconfig_ipv6_01/2023-08-08-11_52_55.log,None
,oe_test_ip_ipv6_01,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ip_ipv6_01/2023-08-08-11_53_47.log,None
,oe_test_ip_ipv6_02,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ip_ipv6_02/2023-08-08-11_53_56.log,None
,oe_test_ip_ipv6_03,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ip_ipv6_03/2023-08-08-11_54_05.log,None
,oe_test_ip_ipv6_04,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ip_ipv6_04/2023-08-08-11_54_13.log,None
,oe_test_ip_rule_01,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ip_rule_01/2023-08-08-11_54_48.log,None
,oe_test_ip_rule_02,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ip_rule_02/2023-08-08-11_54_55.log,None
,oe_test_iproute_ipv6_01,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_iproute_ipv6_01/2023-08-08-11_54_29.log,None
,oe_test_ipv6_VLAN_01,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ipv6_VLAN_01/2023-08-08-11_59_16.log,None
,oe_test_ipv6_VLAN_02,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ipv6_VLAN_02/2023-08-08-11_59_24.log,None
,oe_test_iscsi,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_iscsi/2023-08-08-10_31_27.log,None
,oe_test_iscsid,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_iscsid/2023-08-08-12_00_20.log,None
,oe_test_libcgroup_04,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_libcgroup_04/2023-08-08-12_06_19.log,None
,oe_test_libxml2_001,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_libxml2_001/2023-08-08-13_59_42.log,None
,oe_test_libxml2_002,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_libxml2_002/2023-08-08-14_00_34.log,None
,oe_test_mtr,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_mtr/2023-08-08-13_05_44.log,None
,oe_test_normal_tcpdump_02,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_normal_tcpdump_02/2023-08-08-13_48_08.log,None
,oe_test_normal_tcpdump_03,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_normal_tcpdump_03/2023-08-08-12_14_56.log,None
,oe_test_normal_tcpdump_04,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_normal_tcpdump_04/2023-08-08-13_48_57.log,None
,oe_test_numactl,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_numactl/2023-08-08-10_42_52.log,None
,oe_test_rollback,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rollback/2023-08-08-10_57_05.log,None
,oe_test_route_ipv6,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_route_ipv6/2023-08-08-12_24_44.log,None
,oe_test_rule_ipv6,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rule_ipv6/2023-08-08-12_49_50.log,None
,oe_test_service,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_service/2023-08-08-12_49_57.log,None
,oe_test_stat,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_stat/2023-08-08-12_51_14.log,None
,oe_test_systemd_journald,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_systemd_journald/2023-08-08-12_56_00.log,None
,oe_test_tftp_ipv6,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_tftp_ipv6/2023-08-08-12_57_04.log,None
,oe_test_user_debug_iotop_03,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_user_debug_iotop_03/2023-08-08-13_56_23.log,None
,oe_test_IPV6_traceroute6_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_IPV6_traceroute6_01/2023-08-08-11_57_05.log,None
,oe_test_IPV6_traceroute6_tracepath6,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_IPV6_traceroute6_tracepath6/2023-08-08-11_58_34.log,None
,oe_test_IPVLAN_07,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_IPVLAN_07/2023-08-08-13_45_18.log,None
,oe_test_Netlink_ip_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_Netlink_ip_01/2023-08-08-13_47_05.log,None
,oe_test_Numad_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_Numad_01/2023-08-08-13_49_38.log,None
,oe_test_acl_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_acl_001/2023-08-08-09_49_53.log,None
,oe_test_acpid,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_acpid/2023-08-08-11_03_01.log,None
,oe_test_aide_basic_info,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_aide_basic_info/2023-08-08-13_28_31.log,None
,oe_test_aide_compare_database,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_aide_compare_database/2023-08-08-11_03_47.log,None
,oe_test_aide_config_cfgfile,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_aide_config_cfgfile/2023-08-08-13_08_40.log,None
,oe_test_aide_config_check,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_aide_config_check/2023-08-08-13_22_04.log,None
,oe_test_aide_security,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_aide_security/2023-08-08-13_35_39.log,None
,oe_test_aide_update_database,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_aide_update_database/2023-08-08-11_14_26.log,None
,oe_test_atd,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_atd/2023-08-08-11_37_21.log,None
,oe_test_attr_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_attr_001/2023-08-08-12_58_22.log,None
,oe_test_audit_abnormal_kill,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_audit_abnormal_kill/2023-08-08-13_42_03.log,None
,oe_test_audit_fixed_memory_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_audit_fixed_memory_01/2023-08-08-13_42_51.log,None
,oe_test_augeas_augtool,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_augeas_augtool/2023-08-08-11_39_10.log,None
,oe_test_basic_ssh_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_basic_ssh_001/2023-08-08-09_50_05.log,None
,oe_test_bc,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_bc/2023-08-08-11_40_16.log,None
,oe_test_bridge-utils_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_bridge-utils_01/2023-08-08-11_40_32.log,None
,oe_test_cd_002,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_cd_002/2023-08-08-09_50_32.log,None
,oe_test_chattr,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_chattr/2023-08-08-09_50_43.log,None
,oe_test_chkconfig,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_chkconfig/2023-08-08-11_41_15.log,None
,oe_test_chkconfig_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_chkconfig_01/2023-08-08-13_58_51.log,None
,oe_test_chmod_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_chmod_001/2023-08-08-09_50_54.log,None
,oe_test_chown_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_chown_001/2023-08-08-09_51_05.log,None
,oe_test_chroncy_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_chroncy_001/2023-08-08-10_55_25.log,None
,oe_test_chrt,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_chrt/2023-08-08-11_41_26.log,None
,oe_test_cifsclient,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_cifsclient/2023-08-08-11_41_34.log,None
,oe_test_cp_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_cp_001/2023-08-08-09_51_17.log,None
,oe_test_cpio,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_cpio/2023-08-08-11_42_39.log,None
,oe_test_curl_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_curl_01/2023-08-08-11_42_47.log,None
,oe_test_curl_02,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_curl_02/2023-08-08-11_43_40.log,None
,oe_test_curl_03,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_curl_03/2023-08-08-11_44_55.log,None
,oe_test_dateinfo_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_dateinfo_001/2023-08-08-10_22_22.log,None
,oe_test_dbus,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_dbus/2023-08-08-11_46_23.log,None
,oe_test_dbus-binging-tool,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_dbus-binging-tool/2023-08-08-11_45_04.log,None
,oe_test_dbus-cleanup-sockets,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_dbus-cleanup-sockets/2023-08-08-11_45_49.log,None
,oe_test_dbus-daemon,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_dbus-daemon/2023-08-08-11_45_56.log,None
,oe_test_dbus-monitor,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_dbus-monitor/2023-08-08-11_46_04.log,None
,oe_test_dbus-send,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_dbus-send/2023-08-08-11_46_16.log,None
,oe_test_dbus-uuidgen,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_dbus-uuidgen/2023-08-08-11_46_33.log,None
,oe_test_dd_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_dd_001/2023-08-08-10_22_32.log,None
,oe_test_df,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_df/2023-08-08-10_23_05.log,None
,oe_test_dhclient_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_dhclient_01/2023-08-08-11_46_41.log,None
,oe_test_diffstat_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_diffstat_001/2023-08-08-10_56_22.log,None
,oe_test_dracut,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_dracut/2023-08-08-11_46_59.log,None
,oe_test_expat,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_expat/2023-08-08-12_58_06.log,None
,oe_test_file_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_file_001/2023-08-08-10_23_14.log,None
,oe_test_find,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_find/2023-08-08-13_05_13.log,None
,oe_test_gcc,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_gcc/2023-08-08-10_59_17.log,None
,oe_test_gcc_002,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_gcc_002/2023-08-08-14_02_16.log,None
,oe_test_glibc_getaddrinfo_02,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_glibc_getaddrinfo_02/2023-08-08-11_51_51.log,None
,oe_test_golang,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_golang/2023-08-08-10_23_28.log,None
,oe_test_grep_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_grep_001/2023-08-08-10_27_42.log,None
,oe_test_group_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_group_001/2023-08-08-10_27_53.log,None
,oe_test_group_002,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_group_002/2023-08-08-10_28_05.log,None
,oe_test_gzip,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_gzip/2023-08-08-11_52_19.log,None
,oe_test_haproxy,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_haproxy/2023-08-08-10_28_18.log,None
,oe_test_httpd,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_httpd/2023-08-08-10_30_19.log,None
,oe_test_hwdata,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_hwdata/2023-08-08-11_52_47.log,None
,oe_test_iproute,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_iproute/2023-08-08-11_54_39.log,None
,oe_test_ipv6_BRIDGE,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ipv6_BRIDGE/2023-08-08-11_55_42.log,None
,oe_test_ipv6_sysctl_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ipv6_sysctl_01/2023-08-08-13_45_02.log,None
,oe_test_ipv6_sysctl_02,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ipv6_sysctl_02/2023-08-08-13_45_10.log,None
,oe_test_journalctl,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_journalctl/2023-08-08-10_33_36.log,None
,oe_test_krb5,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_krb5/2023-08-08-10_33_46.log,None
,oe_test_less,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_less/2023-08-08-12_03_46.log,None
,oe_test_less_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_less_001/2023-08-08-10_35_02.log,None
,oe_test_let,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_let/2023-08-08-13_08_25.log,None
,oe_test_libcgroup_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_libcgroup_01/2023-08-08-12_03_55.log,None
,oe_test_libcgroup_02,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_libcgroup_02/2023-08-08-12_04_40.log,None
,oe_test_libcgroup_03,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_libcgroup_03/2023-08-08-12_05_26.log,None
,oe_test_libuser_sm,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_libuser_sm/2023-08-08-12_07_05.log,None
,oe_test_lldpad,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_lldpad/2023-08-08-11_59_34.log,None
,oe_test_ln_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ln_001/2023-08-08-10_34_50.log,None
,oe_test_localectl_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_localectl_001/2023-08-08-10_35_13.log,None
,oe_test_logrotate_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_logrotate_001/2023-08-08-10_36_06.log,None
,oe_test_logrotate_002,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_logrotate_002/2023-08-08-10_35_25.log,None
,oe_test_logrotate_003,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_logrotate_003/2023-08-08-10_36_26.log,None
,oe_test_losetup,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_losetup/2023-08-08-12_07_19.log,None
,oe_test_ls_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ls_001/2023-08-08-10_36_49.log,None
,oe_test_lsof,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_lsof/2023-08-08-12_07_31.log,None
,oe_test_lsscsi,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_lsscsi/2023-08-08-10_37_01.log,None
,oe_test_lz4_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_lz4_01/2023-08-08-12_08_19.log,None
,oe_test_lz4_02,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_lz4_02/2023-08-08-12_08_33.log,None
,oe_test_lzo,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_lzo/2023-08-08-10_37_53.log,None
,oe_test_maildrop_delivery_agent,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_maildrop_delivery_agent/2023-08-08-12_08_42.log,None
,oe_test_mkdir_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_mkdir_001/2023-08-08-10_39_46.log,None
,oe_test_mktemp,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_mktemp/2023-08-08-12_09_25.log,None
,oe_test_mpstat_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_mpstat_01/2023-08-08-13_45_26.log,None
,oe_test_mtr_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_mtr_01/2023-08-08-13_46_12.log,None
,oe_test_mv_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_mv_001/2023-08-08-10_39_59.log,None
,oe_test_mv_002,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_mv_002/2023-08-08-10_54_59.log,None
,oe_test_ndctl,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ndctl/2023-08-08-10_40_11.log,None
,oe_test_netstat_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_netstat_01/2023-08-08-13_47_47.log,None
,oe_test_nfs,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_nfs/2023-08-08-10_41_36.log,None
,oe_test_nfs_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_nfs_01/2023-08-08-12_09_48.log,None
,oe_test_nfs_02,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_nfs_02/2023-08-08-12_10_47.log,None
,oe_test_nfs_03,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_nfs_03/2023-08-08-12_11_53.log,None
,oe_test_nmap,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_nmap/2023-08-08-12_13_44.log,None
,oe_test_ntp_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ntp_01/2023-08-08-12_15_44.log,None
,oe_test_ntp_02,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ntp_02/2023-08-08-12_16_36.log,None
,oe_test_od,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_od/2023-08-08-14_02_38.log,None
,oe_test_openssl,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_openssl/2023-08-08-10_43_48.log,None
,oe_test_pciutils,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_pciutils/2023-08-08-10_44_14.log,None
,oe_test_pcre_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_pcre_001/2023-08-08-12_12_58.log,None
,oe_test_perl,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_perl/2023-08-08-12_18_12.log,None
,oe_test_popt,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_popt/2023-08-08-13_58_10.log,None
,oe_test_procps-ng-sysctl,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_procps-ng-sysctl/2023-08-08-12_58_45.log,None
,oe_test_procps-ng-uptime,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_procps-ng-uptime/2023-08-08-12_58_38.log,None
,oe_test_pstree,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_pstree/2023-08-08-13_08_09.log,None
,oe_test_pwd_002,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_pwd_002/2023-08-08-13_05_37.log,None
,oe_test_python_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_python_01/2023-08-08-12_18_21.log,None
,oe_test_python_pip_install,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_python_pip_install/2023-08-08-12_18_31.log,None
,oe_test_python_subprocess_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_python_subprocess_01/2023-08-08-12_21_32.log,None
,oe_test_python_subprocess_02,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_python_subprocess_02/2023-08-08-12_21_40.log,None
,oe_test_python_subprocess_03,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_python_subprocess_03/2023-08-08-12_21_49.log,None
,oe_test_python_urllib3_urlopen_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_python_urllib3_urlopen_01/2023-08-08-12_22_43.log,None
,oe_test_python_urllib3_urlopen_02,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_python_urllib3_urlopen_02/2023-08-08-12_23_43.log,None
,oe_test_python_urllib3_urlopen_03,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_python_urllib3_urlopen_03/2023-08-08-12_24_14.log,None
,oe_test_rm_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rm_001/2023-08-08-10_54_00.log,None
,oe_test_rmdir_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rmdir_001/2023-08-08-10_46_16.log,None
,oe_test_route_ipv4,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_route_ipv4/2023-08-08-12_24_25.log,None
,oe_test_rpcbind,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rpcbind/2023-08-08-12_25_32.log,None
,oe_test_rpmrebuild,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rpmrebuild/2023-08-08-12_26_44.log,None
,oe_test_rsync,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rsync/2023-08-08-10_46_26.log,None
,oe_test_sadf_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_sadf_001/2023-08-08-13_07_11.log,None
,oe_test_sar_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_sar_01/2023-08-08-13_51_08.log,None
,oe_test_sed_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_sed_001/2023-08-08-13_57_34.log,None
,oe_test_shadow,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_shadow/2023-08-08-12_50_52.log,None
,oe_test_source,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_source/2023-08-08-13_05_25.log,None
,oe_test_sshd,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_sshd/2023-08-08-12_51_05.log,None
,oe_test_sudo,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_sudo/2023-08-08-12_52_48.log,None
,oe_test_sudo_E,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_sudo_E/2023-08-08-12_51_21.log,None
,oe_test_sudo_U,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_sudo_U/2023-08-08-12_54_53.log,None
,oe_test_sudo_maxseq,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_sudo_maxseq/2023-08-08-12_51_31.log,None
,oe_test_syslog_dmesg_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_syslog_dmesg_001/2023-08-08-10_50_37.log,None
,oe_test_syslog_journalctl_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_syslog_journalctl_001/2023-08-08-10_50_46.log,None
,oe_test_syslog_journalctl_002,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_syslog_journalctl_002/2023-08-08-10_50_55.log,None
,oe_test_syslog_journald_001,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_syslog_journald_001/2023-08-08-10_51_06.log,None
,oe_test_systemd-update-utmp,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_systemd-update-utmp/2023-08-08-12_56_13.log,None
,oe_test_systemd_SCEN_01,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_systemd_SCEN_01/2023-08-08-13_01_27.log,None
,oe_test_systemd_SCEN_02,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_systemd_SCEN_02/2023-08-08-13_01_39.log,None
,oe_test_systemd_SCEN_03,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_systemd_SCEN_03/2023-08-08-13_01_52.log,None
,oe_test_systemd_SCEN_04,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_systemd_SCEN_04/2023-08-08-13_02_16.log,None
,oe_test_systemd_SCEN_05,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_systemd_SCEN_05/2023-08-08-13_02_28.log,None
,oe_test_systemd_SCEN_06,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_systemd_SCEN_06/2023-08-08-13_02_39.log,None
,oe_test_systemd_SCEN_07,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_systemd_SCEN_07/2023-08-08-13_02_54.log,None
,oe_test_systemd_SCEN_08,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_systemd_SCEN_08/2023-08-08-13_03_11.log,None
,oe_test_systemd_SCEN_09,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_systemd_SCEN_09/2023-08-08-13_03_30.log,None
,oe_test_systemd_SCEN_10,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_systemd_SCEN_10/2023-08-08-13_03_48.log,None
,oe_test_systemd_SCEN_11,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_systemd_SCEN_11/2023-08-08-13_04_07.log,None
,oe_test_systemd_SCEN_12,success,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_systemd_SCEN_12/2023-08-08-13_04_19.log,None
